k3	k4	k5	k6	k7	k8	k9	k10	s01ACF	s02ACF	s03ACF	s04ACM	s05ACM	s06ACM	s07BCF	s08BCF	s09BCF	s10BCM	s11BCM	s12BCM
Anogam_AGAP009323-RA	1	1	4	5	2	8	1	10	0.362280946175003	0.305403525707962	0.384900110677881	0.469087110969193	0.682712903756773	0.288378796284819	0.6050119023846	0.503373390727753	0.275392095364702	0.532534642262475	0.557081079980341	0.344130134796318
Anogam_AGAP009323-RB	1	4	2	2	5	5	2	2	0.637719053824997	0.694596474292038	0.615099889322119	0.530912889030807	0.317287096243227	0.711621203715181	0.3949880976154	0.496626609272247	0.724607904635298	0.467465357737525	0.44291892001966	0.655869865203682
Anogam_AGAP009415-RB	2	3	5	4	7	3	5	8	0	0.26388067793771	0.0429622733177649	0.161395688117442	0.221303322482821	0.18314422266676	0.0100578833407012	0.0316180475349473	0.0210856658626321	0.255863386648414	0.294597488819248	0.363230610977928
Anogam_AGAP009415-RA	3	2	3	6	6	6	7	1	1	0.73611932206229	0.957037726682235	0.838604311882558	0.778696677517179	0.81685577733324	0.989942116659299	0.968381952465053	0.978914334137368	0.744136613351586	0.705402511180752	0.636769389022072
Anogam_AGAP009424-RD	1	4	2	2	4	5	2	2	0.66257371593312	0.185250163256736	0.803952407791671	0.871127247932924	0.465425797150093	0.769418884485691	0.263544748269595	0.599027273457472	0.45015089001097	0.571632807190228	0.451870416647559	0.415845344197017
Anogam_AGAP009424-RB	2	3	1	3	3	7	9	3	0	0.024363683996602	0.0267086918964987	0.0376401276414563	0.0626060501255259	0.0248827493543617	0.132947344176592	0.0658175093151703	0.0623259138996395	0.11150478013288	0.216525800954601	0.0302161415711098
Anogam_AGAP009424-RA	1	1	4	5	2	8	1	10	0.33742628406688	0.790386152746662	0.169338900311831	0.0912326244256196	0.471968152724381	0.205698366159948	0.603507907553813	0.335155217227357	0.48752319608939	0.316862412676892	0.33160378239784	0.553938514231874
Anogam_AGAP009431-RA	3	2	3	6	6	6	7	1	0.995468382654157	0.997565442134272	0.994221100562451	0.996724218372086	0.995877887387757	0.991840793736955	0.990650015347395	0.995255783980239	0.989449542773918	0.986310823635027	0.996139910923975	0.9904539637489
Anogam_AGAP009431-RB	2	3	1	3	3	7	9	3	0.00453161734584274	0.00243455786572788	0.00577889943754911	0.00327578162791408	0.00412211261224318	0.0081592062630452	0.00934998465260492	0.00474421601976063	0.0105504572260822	0.0136891763649726	0.00386008907602531	0.00954603625110001
Anogam_AGAP009447-RD	2	3	1	3	3	7	9	3	0.0178880826869273	0.0392592211605521	0.0244703148316063	0.141678021413283	0.0358195127204062	0.160188588528337	0.0381854252366856	0.0419853518545926	0.0191910416945291	0.0907714553059151	0.0776858282136962	0.0578823608051423
Anogam_AGAP009447-RB	2	3	5	4	7	3	5	8	0.221474588644243	0.311850496975749	0.112749030687353	0.212643467346379	0.125764255181389	0.217549276705546	0.233728232261389	0.208582756064476	0.169178992711722	0.179001827438924	0.257349038701213	0.218433290963143
Anogam_AGAP009447-RF	2	3	5	4	7	3	5	8	0.125447214499458	0.258147873754314	0.0912736455750474	0.113062462411979	0.0685594321687008	0.0528418645150351	0.267317846629906	0.219722808546295	0.212023275199627	0.172530717047878	0.0589367106425353	0.172747649224998
Anogam_AGAP009447-RH	1	1	5	5	2	2	3	5	0.192549190352466	0.155163752412681	0.0518673667774124	0.207727408908266	0.37590728104623	0.0734354564386885	0.342958732313223	0.342692130792655	0.3226236374466	0.467070626098744	0.536807835668266	0.455046180401675
Anogam_AGAP009447-RA	2	1	5	4	7	4	6	6	0.442634136461198	0.216264313140796	0.489642619839911	0.21736023400609	0.315882414700297	0.370318680552023	0.0674965422753697	0.157783195247328	0.244391636428323	0.0373598288043028	0.0334526955359172	0.0953666198282816
Anogam_AGAP009447-RJ	2	3	1	3	3	7	9	3	6.78735570736981e-06	0.0193143425559079	0.22999702228867	0.107528405914004	0.0780671041829773	0.12566613326037	0.0503132212834257	0.0292337574946535	0.0325914165191977	0.0532655453042364	0.0357678912383729	0.000523898776760109
Anogam_AGAP009466-RA	2	3	1	3	3	7	9	3	0.0635619458408402	0.0433690595686705	0	0	0.101372883471994	0.019424039032829	0	0	0.103059304080074	0.018928269273825	0.074822883753124	0.100528840224589
Anogam_AGAP009466-RC	2	3	1	3	3	7	9	3	0	0.00609927761039123	0.0266758313597753	0	0	0.0611072327737692	0.00658442661182117	0	0.0258807401833509	0	0.000968680015882635	0
Anogam_AGAP009466-RE	1	4	4	2	5	5	2	2	0.566454780039279	0.583225057164636	0.528440212470044	0.6216214175545	0.574451708149484	0.36905572809994	0.551785216685761	0.561325156620297	0.628260679006617	0.539567488968953	0.398057717456357	0.368606890970693
Anogam_AGAP009466-RF	2	3	1	3	3	7	9	3	0	0.00393395554742118	0.0107010921127668	0	0	0.0214441367756173	0.0123006801404822	0.00877922377807113	0.00279863194103119	0.0139034931161795	0.00469522242595952	0
Anogam_AGAP009466-RB	2	1	5	4	7	3	3	6	0.250156311313191	0.21347586065767	0.302027081253533	0.211711815551176	0.105547083332076	0.388019627322951	0.149152447979393	0.384349859943014	0.214324501092183	0.204076126400655	0.375957095788314	0.473497495861298
Anogam_AGAP009466-RG	2	3	1	3	7	3	5	8	0.11982696280669	0.149896789451212	0.132155782803881	0.166666766894324	0.218628325046447	0.140949235994893	0.280177228582543	0.045545759658618	0.0256761436967447	0.223524622240387	0.145498400560363	0.057366772943421
Anogam_AGAP009473-RA	3	2	3	6	6	6	7	1	0.895186581564934	0.913951764521641	0.800882422689194	0.913588575605511	0.909930258603921	0.848444889481705	0.887257885536019	0.883327030567515	0.897481127936107	0.926491041819515	0.924278435931979	0.912162566957313
Anogam_AGAP009473-RB	2	3	1	3	3	7	5	8	0.104813418435065	0.0860482354783588	0.199117577310806	0.086411424394489	0.0900697413960793	0.151555110518295	0.11274211446398	0.116672969432485	0.102518872063893	0.0735089581804849	0.0757215640680212	0.087837433042687
Anogam_AGAP009486-RA	2	3	5	4	7	3	5	8	0.150857302728569	0.152804022086574	0.151285298444721	0.189225588546205	0.137490927044341	0.195732399997746	0.152622850758054	0.134560371788156	0.137250488898306	0.157729050027393	0.135397707053597	0.138047394413131
Anogam_AGAP009486-RB	3	2	3	6	6	6	7	1	0.849142697271431	0.847195977913426	0.848714701555279	0.810774411453795	0.862509072955659	0.804267600002254	0.847377149241946	0.865439628211844	0.862749511101694	0.842270949972607	0.864602292946403	0.861952605586869
Anogam_AGAP029104-RA	3	2	3	1	1	1	4	4	0.756160212872416	0.750451022395257	0.804319431560141	0.855891731745363	0.858364402710032	0.902442479567325	0.756410874681883	0.453877565400265	0.736932428507825	0.857181552831884	0.878815213562619	0.890240636038798
Anogam_AGAP029104-RB	2	3	5	4	7	3	5	6	0.243839787127584	0.249548977604743	0.195680568439859	0.144108268254636	0.141635597289968	0.097557520432675	0.243589125318117	0.546122434599735	0.263067571492175	0.142818447168116	0.121184786437381	0.109759363961202
Anogam_AGAP009670-RA	2	3	1	3	3	7	9	3	0.0101870152883415	0.0102525870952943	0.0172197454426132	0.0112609253301471	0.00331862966550728	0.0162367020522283	0.0081032430406655	0.0152164981811732	0.0148776546870824	0.00586258514394713	0.00762688154554174	0.0100473930778236
Anogam_AGAP009670-RB	1	1	5	4	2	8	6	6	0.38111444207473	0.334773890101602	0.379176310928868	0.291339596624916	0.301253920085602	0.398454217423157	0.280163287158233	0.307450916912201	0.329346819642173	0.28949415338698	0.247458365774752	0.315123271878025
Anogam_AGAP009670-RC	3	4	2	1	1	1	8	4	0.608698542636928	0.654973522803104	0.603603943628519	0.697399478044937	0.695427450248891	0.585309080524615	0.711733469801101	0.677332584906626	0.655775525670745	0.704643261469072	0.744914752679706	0.674829335044151
Anogam_AGAP010131-RA	3	2	3	6	6	6	7	1	0.968576637294868	0.956889530392375	0.986263992338681	0.990313968659803	0.987920037709183	0.995093671704907	0.973928378649824	0.961181679198294	0.937110186739322	0.973632322558553	0.972601757746884	0.965841656645402
Anogam_AGAP010131-RB	2	3	1	3	3	7	9	3	0.0314233627051319	0.0431104696076249	0.0137360076613189	0.00968603134019689	0.0120799622908175	0.00490632829509309	0.0260716213501759	0.0388183208017057	0.0628898132606781	0.0263676774414472	0.0273982422531162	0.0341583433545978
Anogam_AGAP010143-RA	3	2	3	6	1	1	4	4	0.850240359422921	0.846372611536477	0.979633116390046	0.971607765417183	0.953903807451349	0.737866531278524	0.634812169951786	0.604612156206101	0.628704836994931	0.832841594565958	0.866288038382679	0.92441394659654
Anogam_AGAP010143-RB	2	3	5	4	7	3	5	8	0.149759640577079	0.153627388463523	0.0203668836099544	0.0283922345828171	0.0460961925486516	0.262133468721476	0.365187830048214	0.395387843793899	0.371295163005069	0.167158405434042	0.133711961617321	0.0755860534034603
Anogam_AGAP010147-RA	2	3	1	3	3	7	9	3	0	0	0	0.00575755069244222	0.0204261235978872	0.0664844068656091	0.0175646388597436	0	0	0.0369758639004378	0	0
Anogam_AGAP010147-RB	2	3	1	3	3	7	9	3	0	0	0	0.00575755069244222	0.0204176452135281	0.0664770576800826	0	0	0	0	0	0
Anogam_AGAP010147-RC	2	3	1	3	3	7	9	3	0.0349548458922393	0	0	0.00575755069244222	0.0204159495366563	0.0664770576800826	0.00833919054150696	0.0118071871331774	0.0125083772083533	0.0443660616054005	0	0.0212807296318482
Anogam_AGAP010147-RD	2	3	1	3	3	7	9	3	0	0	0	0.00575755069244222	0.0204108625060408	0.0664586847162663	0	0	0	0	0	0
Anogam_AGAP010147-RE	2	3	1	3	3	7	9	3	0.0444129742437473	0.13756445254456	0	0.448217493028312	0	0.335626279217606	0.0318229105734046	0.0189271775987031	0	0.00603622347173105	0.0222639655502085	0.0337056579228975
Anogam_AGAP010147-RF	2	3	1	3	3	7	9	3	0	0	0	0.00575459658741788	0.02040068844481	0.0664366371596868	0	0	0	0.0806654660487054	0.0582755082242834	0
Anogam_AGAP010147-RG	2	3	5	4	7	3	5	8	0.195885569921774	0.578623630247941	0.209580186279314	0.00575459658741788	0.0203972970910663	0.066425613381397	0.193210336567618	0.255204986918157	0.163567014543829	0.246322954639828	0.283093117225499	0.253283068318095
Anogam_AGAP010147-RH	2	3	1	3	3	7	9	3	0.0212286528902983	0	0	0.00575459658741788	0	0.0664145896031072	0.0563261533019455	0.00440023029598246	0.00580166320323174	0	0.0597451680325101	0.0508895018574382
Anogam_AGAP010147-RI	2	3	1	3	3	7	9	3	0.0244857228537494	0	0	0.00575459658741788	0.0203888187067072	0.066410915010344	0.0439114052355918	0.0104165368723253	0	0.00457259657261547	0	0
Anogam_AGAP010147-RJ	1	4	4	2	5	5	8	2	0.657803581307893	0.283811917207499	0.552924014486305	0.499982275369854	0.857142614903304	0.0663998912320542	0.557295010764059	0.611239180145541	0.760106560378391	0.484958463399302	0.533947050086565	0.539061201601689
Anogam_AGAP010147-RK	2	3	1	3	3	7	9	3	0.0212286528902983	0	0.237495799234381	0.00575164248239353	0	0.0663888674537644	0.0915303541561306	0.0880047010361132	0.0580163846661946	0.0961023703619799	0.0426751908809337	0.101779840668032
Anogam_AGAP010157-RA	3	4	2	1	1	1	4	4	0.788663514466837	0.8991490451604	0.820217067535418	0.804851990586007	0.645879762492758	0.703667879659343	0.578831204686373	0.690002715338617	0.673180554761571	0.692394060385476	0.732131274943582	0.632412827189931
Anogam_AGAP010157-RB	2	1	5	4	2	3	3	6	0.211336485533163	0.1008509548396	0.179782932464582	0.195148009413993	0.354120237507242	0.296332120340657	0.421168795313627	0.309997284661383	0.326819445238429	0.307605939614524	0.267868725056418	0.367587172810069
Anogam_AGAP010164-RB	1	4	2	1	5	5	8	2	0.510491506086251	0.522080482773862	0.465429153469898	0.501079857306516	0.621732970495168	0.47714785722154	0.737224287653693	0.73554340310773	0.715666006095076	0.642556648572561	0.617992144238433	0.672978633559189
Anogam_AGAP010164-RA	1	1	4	2	4	4	6	7	0.489508493913749	0.477919517226138	0.534570846530102	0.498920142693484	0.378267029504832	0.52285214277846	0.262775712346307	0.26445659689227	0.284333993904923	0.357443351427438	0.382007855761567	0.327021366440811
Anogam_AGAP010169-RB	1	4	2	2	1	5	2	9	0.948515473813299	0.980085109220338	0.855502500008598	0.999999983075337	0	0.693679231344819	1	0.489457665194065	0.860417852803972	5.89681270639305e-07	2.12341804201838e-06	0.609353973644667
Anogam_AGAP010169-RA	1	1	4	5	2	2	3	5	0.0514845261867006	0.019914890779662	0.144497499991402	1.69246628420991e-08	1	0.306320768655181	0	0.510542334805935	0.139582147196028	0.999999410318729	0.999997876581958	0.390646026355333
Anogam_AGAP010171-RA	3	2	3	6	6	6	7	1	0.933867023794653	0.798590907619228	0.94414553108425	0.978840718517997	0.893131157596751	0.962889585560516	0.945583224851227	0.966000169739632	0.951980368602051	0.93371292170649	0.968662005579734	0.916248287079609
Anogam_AGAP010171-RB	2	3	1	3	3	7	9	3	0.0661329762053472	0.201409092380772	0.0558544689157497	0.0211592814820034	0.106868842403249	0.0371104144394845	0.0544167751487729	0.033999830260368	0.0480196313979485	0.0662870782935098	0.0313379944202654	0.0837517129203909
Anogam_AGAP010194-RA	2	3	1	3	3	7	5	8	0.101006409284995	0.161586427491828	0.189256767147202	0	0.127275905064614	0.253535946718007	0.260914165789877	0	0	0.219335347536027	0.0434516211491353	0
Anogam_AGAP010194-RB	3	2	3	6	6	6	7	1	0.898993590715005	0.838413572508172	0.810743232852798	1	0.872724094935386	0.746464053281993	0.739085834210123	1	1	0.780664652463973	0.956548378850865	1
Anogam_AGAP013755-RB	3	2	3	6	6	6	7	1	0.950729998837057	0.991128755152686	1	0.968217031307345	0.986028223679522	0.972830644431482	0.985051480940803	0.984808453462845	0.983515398781546	0.992580015035283	0.991243526907851	0.986281111496283
Anogam_AGAP013755-RA	2	3	1	3	3	7	9	3	0.049270001162943	0.00887124484731411	0	0.0317829686926546	0.0139717763204784	0.0271693555685182	0.0149485190591967	0.0151915465371553	0.0164846012184539	0.00741998496471653	0.00875647309214927	0.0137188885037172
Anogam_AGAP010218-RB	2	1	5	4	7	3	5	6	0.241071393478213	0.260869504515436	0.213836448279569	0.258333229666016	0.192661002730551	0.206106816201437	0.231292471508502	0.254658361394797	0.179856092172422	0.217391284870524	0.235294030504457	0.127853858715777
Anogam_AGAP010218-RA	3	2	2	1	1	1	4	4	0.758928606521787	0.739130495484564	0.786163551720431	0.741666770333984	0.807338997269449	0.793893183798563	0.768707528491498	0.745341638605203	0.820143907827578	0.782608715129476	0.764705969495543	0.872146141284223
Anogam_AGAP010232-RA	3	4	2	1	1	1	8	4	0.688203108246232	0.479584318499733	1	0.44093339180999	0.091325250373995	1	0.657952287810432	0.650651789444954	0.755916432257404	0.822624738825074	0.815421520732514	0.662116143063779
Anogam_AGAP010232-RB	1	1	5	5	2	4	6	6	0.311796891753768	0.520415681500267	0	0.55906660819001	0.908674749626005	0	0.342047712189568	0.349348210555045	0.244083567742595	0.177375261174926	0.184578479267486	0.337883856936221
Anogam_AGAP010235-RB	1	4	2	2	1	5	2	2	0.694197496796574	0.560877881384994	0.765534291572138	0.790563895934045	0.566372407566867	0.749779554934562	0.297790344527783	0.549479653270995	0.579738213561953	0.422879462979285	0.47121296465408	0.677400320725159
Anogam_AGAP010235-RA	1	1	4	5	2	8	1	10	0.305802503203426	0.439122118615006	0.234465708427862	0.209436104065955	0.433627592433133	0.250220445065438	0.702209655472217	0.450520346729005	0.420261786438047	0.577120537020715	0.52878703534592	0.322599679274841
Anogam_AGAP010236-RA	2	3	1	3	3	7	9	3	0	0	0	0	0	0	0.0522245697922083	0.00592451128143294	0.022905294935177	0.0261625771378196	0	0.0154642271282576
Anogam_AGAP010236-RB	3	2	3	6	6	6	7	1	1	1	1	1	1	1	0.947775430207792	0.994075488718567	0.977094705064823	0.97383742286218	1	0.984535772871742
Anogam_AGAP010237-RB	1	4	2	2	4	5	2	2	1	1	0.270353635069466	1	1	0.245246303456669	0	0.982652227739528	0.151991696391163	0.70486365210928	0.517421887523062	0.12764854473275
Anogam_AGAP010237-RA	1	1	4	5	2	8	1	10	0	0	0.729646364930534	0	0	0.754753696543331	1	0.0173477722604723	0.848008303608837	0.29513634789072	0.482578112476938	0.87235145526725
Anogam_AGAP010239-RA	1	1	4	5	2	8	1	10	0.410669894305433	0.31481023328874	0.206309331718092	0.381767402364444	0.31703787729739	0.349314161330994	0.348014181413236	0.393832679470406	0.389290762493811	0.427410288856372	0.30034077663214	0.505689542891872
Anogam_AGAP010239-RC	1	1	4	5	4	8	1	10	0.4872100106888	0.592085282382656	0.38965436848584	0.379810281361865	0.559570368687934	0.386743651111109	0.358836035577963	0.50492390576391	0.440660137040068	0.368698282835623	0.399396585593396	0.396584361448165
Anogam_AGAP010239-RD	2	3	1	3	3	3	5	8	0.0770926875185896	0	0.264420927265247	0.202922655785372	0	0.199073640365337	0.206029293811812	0.0384625952193206	0.046293094381152	0.139025352423821	0.19153901503568	0.0490983822497565
Anogam_AGAP010239-RB	2	3	1	3	3	7	9	3	0.0250274074871778	0.0931044843286037	0.139615372530822	0.0354996604883185	0.123391754014675	0.0648685471925602	0.0871204891969893	0.0627808195463632	0.123756006084969	0.0648660758841844	0.108723622738785	0.0486277134102073
Anogam_AGAP010286-RD	3	4	2	1	1	1	4	4	0.508876303078825	0.581312869835969	1	0.876786858355409	1	0.519416367018156	0.185989523834933	0.604994279580951	1	0.443438421629483	0.942690541279388	0.709052996570102
Anogam_AGAP010286-RA	2	3	1	3	3	7	9	3	0	0	0	0.0115055275605578	0	0	0	0	0	0	0	0
Anogam_AGAP010286-RB	1	1	5	5	2	8	1	6	0.491123696921175	0.418687130164031	0	0.111707614084033	0	0.480583632981844	0.814010476165067	0.395005720419049	0	0.556561578370517	0.0573094587206124	0.290947003429898
Anogam_AGAP000009-RA	1	4	2	2	4	5	2	2	0.701412426991815	0.40896697759971	0.503967461202289	0.921610484168094	0.514161757175847	0.828090783915784	0.506935701764594	0.357673287597997	0.224054136006252	0.82781909689314	0.571979848736955	0.465179878092627
Anogam_AGAP000009-RB	2	1	5	4	2	8	1	6	0.188814765909116	0.327009228742148	0.439339002406399	0.04916520984253	0.0886908773797045	0.00619047693225932	0.420880286986308	0.262353997541651	0.741096023506199	0.0378127920981207	0.428020151263045	0.39148324604292
Anogam_AGAP000009-RC	2	3	1	4	7	3	5	8	0.109772807099069	0.264023793658142	0.0566935363913115	0.0292243059893761	0.397147365444449	0.165718739151957	0.0721840112490979	0.379972714860353	0.0348498404875486	0.134368111008739	0	0.143336875864453
Anogam_AGAP000080-RC	1	1	4	5	2	8	1	10	0.500414846175841	0	0	0.119654319733076	0.39859121096754	0.472556797271666	0.52194621318122	0.548497120578426	0.65088306088784	0.580028222644839	0.148905694446558	0.497686943377997
Anogam_AGAP000080-RD	1	1	4	5	2	8	1	10	0.352090533782123	0.703192197817928	1	0	0	0.146142548121356	0.431133604783673	0.350177074758145	0.34911693911216	0.129855360266978	0.851094305553442	0.153101420668715
Anogam_AGAP000080-RE	2	1	5	4	7	4	6	7	0.147494620042036	0.296807802182072	0	0.880345680266924	0.60140878903246	0.381300654606978	0.0469201820351065	0.101325804663429	0	0.290116417088182	0	0.349211635953288
Anogam_AGAP029109-RA	2	3	1	3	3	7	9	8	0.0842056534444348	0.236122271934752	0.0535291357204814	0.0480271260872357	0.105368936444894	0.0278929179064147	0.0326049554182064	0.0667179292699204	0.14163482721082	0.191297251357957	0.102098672483937	0.123381571835387
Anogam_AGAP029109-RD	2	3	1	3	3	7	9	3	0.0669567389078253	0.0449679390572716	0.103871287304836	0.146747675499002	0.064090027061081	0.138619263000007	0.128986955934332	0.0661755060796873	0.0917083272528899	0.0636813433347938	0.0250952957912692	0.124078569486808
